id,file_path,subject,user,activity,num_sub,c_freq,environment,device,session,is_multi_subject,label,distance
Human_U01_running_E01_EightreePlug_56_194001,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194001__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194001,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194002,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194002__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194002,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194003,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194003__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194003,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194004,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194004__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194004,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194005,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194005__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194005,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194006,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194006__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194006,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194007,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194007__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194007,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194008,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194008__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194008,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194009,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194009__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194009,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194010,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194010__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194010,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194011,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194011__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194011,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194012,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194012__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194012,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194013,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194013__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194013,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194014,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194014__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194014,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194015,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194015__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194015,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194016,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194016__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194016,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194017,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194017__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194017,False,running,1.5
Human_U01_running_E01_EightreePlug_56_194018,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_194018__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,194018,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195000,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195000__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195000,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195001,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195001__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195001,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195002,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195002__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195002,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195003,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195003__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195003,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195004,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195004__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195004,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195005,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195005__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195005,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195006,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195006__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195006,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195007,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195007__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195007,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195008,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195008__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195008,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195009,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195009__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195009,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195010,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195010__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195010,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195011,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195011__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195011,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195012,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195012__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195012,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195013,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195013__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195013,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195014,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195014__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195014,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195015,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195015__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195015,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195016,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195016__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195016,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195017,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195017__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195017,False,running,1.5
Human_U01_running_E01_EightreePlug_56_195018,./sub_Human/user_U01/act_running/env_E01/device_EightreePlug/session_195018__freq56_2G.h5,Human,U01,running,56,2G,E01,EightreePlug,195018,False,running,1.5
Human_U01_running_E01_Googlenest_56_196000,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196000__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196000,False,running,1.5
Human_U01_running_E01_Googlenest_56_196001,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196001__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196001,False,running,1.5
Human_U01_running_E01_Googlenest_56_196002,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196002__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196002,False,running,1.5
Human_U01_running_E01_Googlenest_56_196003,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196003__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196003,False,running,1.5
Human_U01_running_E01_Googlenest_56_196004,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196004__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196004,False,running,1.5
Human_U01_running_E01_Googlenest_56_196005,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196005__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196005,False,running,1.5
Human_U01_running_E01_Googlenest_56_196006,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196006__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196006,False,running,1.5
Human_U01_running_E01_Googlenest_56_196007,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196007__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196007,False,running,1.5
Human_U01_running_E01_Googlenest_56_196008,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196008__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196008,False,running,1.5
Human_U01_running_E01_Googlenest_56_196009,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196009__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196009,False,running,1.5
Human_U01_running_E01_Googlenest_56_196010,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196010__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196010,False,running,1.5
Human_U01_running_E01_Googlenest_56_196011,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196011__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196011,False,running,1.5
Human_U01_running_E01_Googlenest_56_196012,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196012__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196012,False,running,1.5
Human_U01_running_E01_Googlenest_56_196013,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196013__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196013,False,running,1.5
Human_U01_running_E01_Googlenest_56_196014,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196014__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196014,False,running,1.5
Human_U01_running_E01_Googlenest_56_196015,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196015__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196015,False,running,1.5
Human_U01_running_E01_Googlenest_56_196016,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196016__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196016,False,running,1.5
Human_U01_running_E01_Googlenest_56_196017,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196017__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196017,False,running,1.5
Human_U01_running_E01_Googlenest_56_196018,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_196018__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,196018,False,running,1.5
Human_U01_running_E01_Googlenest_56_197000,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197000__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197000,False,running,1.5
Human_U01_running_E01_Googlenest_56_197001,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197001__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197001,False,running,1.5
Human_U01_running_E01_Googlenest_56_197002,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197002__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197002,False,running,1.5
Human_U01_running_E01_Googlenest_56_197003,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197003__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197003,False,running,1.5
Human_U01_running_E01_Googlenest_56_197004,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197004__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197004,False,running,1.5
Human_U01_running_E01_Googlenest_56_197005,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197005__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197005,False,running,1.5
Human_U01_running_E01_Googlenest_56_197006,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197006__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197006,False,running,1.5
Human_U01_running_E01_Googlenest_56_197007,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197007__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197007,False,running,1.5
Human_U01_running_E01_Googlenest_56_197008,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197008__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197008,False,running,1.5
Human_U01_running_E01_Googlenest_56_197009,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197009__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197009,False,running,1.5
Human_U01_running_E01_Googlenest_56_197010,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197010__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197010,False,running,1.5
Human_U01_running_E01_Googlenest_56_197011,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197011__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197011,False,running,1.5
Human_U01_running_E01_Googlenest_56_197012,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197012__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197012,False,running,1.5
Human_U01_running_E01_Googlenest_56_197013,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197013__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197013,False,running,1.5
Human_U01_running_E01_Googlenest_56_197014,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197014__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197014,False,running,1.5
Human_U01_running_E01_Googlenest_56_197015,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197015__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197015,False,running,1.5
Human_U01_running_E01_Googlenest_56_197016,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197016__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197016,False,running,1.5
Human_U01_running_E01_Googlenest_56_197017,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197017__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197017,False,running,1.5
Human_U01_running_E01_Googlenest_56_197018,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_197018__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,197018,False,running,1.5
Human_U01_running_E01_Googlenest_56_198000,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198000__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198000,False,running,1.5
Human_U01_running_E01_Googlenest_56_198001,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198001__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198001,False,running,1.5
Human_U01_running_E01_Googlenest_56_198002,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198002__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198002,False,running,1.5
Human_U01_running_E01_Googlenest_56_198003,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198003__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198003,False,running,1.5
Human_U01_running_E01_Googlenest_56_198004,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198004__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198004,False,running,1.5
Human_U01_running_E01_Googlenest_56_198005,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198005__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198005,False,running,1.5
Human_U01_running_E01_Googlenest_56_198006,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198006__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198006,False,running,1.5
Human_U01_running_E01_Googlenest_56_198007,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198007__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198007,False,running,1.5
Human_U01_running_E01_Googlenest_56_198008,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198008__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198008,False,running,1.5
Human_U01_running_E01_Googlenest_56_198009,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198009__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198009,False,running,1.5
Human_U01_running_E01_Googlenest_56_198010,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198010__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198010,False,running,1.5
Human_U01_running_E01_Googlenest_56_198011,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198011__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198011,False,running,1.5
Human_U01_running_E01_Googlenest_56_198012,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198012__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198012,False,running,1.5
Human_U01_running_E01_Googlenest_56_198013,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198013__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198013,False,running,1.5
Human_U01_running_E01_Googlenest_56_198014,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198014__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198014,False,running,1.5
Human_U01_running_E01_Googlenest_56_198015,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198015__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198015,False,running,1.5
Human_U01_running_E01_Googlenest_56_198016,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198016__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198016,False,running,1.5
Human_U01_running_E01_Googlenest_56_198017,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198017__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198017,False,running,1.5
Human_U01_running_E01_Googlenest_56_198018,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_198018__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,198018,False,running,1.5
Human_U01_running_E01_Googlenest_56_199000,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199000__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199000,False,running,1.5
Human_U01_running_E01_Googlenest_56_199001,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199001__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199001,False,running,1.5
Human_U01_running_E01_Googlenest_56_199002,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199002__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199002,False,running,1.5
Human_U01_running_E01_Googlenest_56_199003,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199003__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199003,False,running,1.5
Human_U01_running_E01_Googlenest_56_199004,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199004__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199004,False,running,1.5
Human_U01_running_E01_Googlenest_56_199005,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199005__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199005,False,running,1.5
Human_U01_running_E01_Googlenest_56_199006,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199006__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199006,False,running,1.5
Human_U01_running_E01_Googlenest_56_199007,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199007__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199007,False,running,1.5
Human_U01_running_E01_Googlenest_56_199008,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199008__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199008,False,running,1.5
Human_U01_running_E01_Googlenest_56_199009,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199009__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199009,False,running,1.5
Human_U01_running_E01_Googlenest_56_199010,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199010__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199010,False,running,1.5
Human_U01_running_E01_Googlenest_56_199011,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199011__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199011,False,running,1.5
Human_U01_running_E01_Googlenest_56_199012,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199012__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199012,False,running,1.5
Human_U01_running_E01_Googlenest_56_199013,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199013__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199013,False,running,1.5
Human_U01_running_E01_Googlenest_56_199014,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199014__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199014,False,running,1.5
Human_U01_running_E01_Googlenest_56_199015,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199015__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199015,False,running,1.5
Human_U01_running_E01_Googlenest_56_199016,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199016__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199016,False,running,1.5
Human_U01_running_E01_Googlenest_56_199017,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199017__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199017,False,running,1.5
Human_U01_running_E01_Googlenest_56_199018,./sub_Human/user_U01/act_running/env_E01/device_Googlenest/session_199018__freq56_5G.h5,Human,U01,running,56,5G,E01,Googlenest,199018,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200000,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200000__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200000,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200001,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200001__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200001,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200002,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200002__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200002,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200003,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200003__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200003,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200004,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200004__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200004,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200005,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200005__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200005,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200006,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200006__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200006,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200007,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200007__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200007,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200008,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200008__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200008,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200009,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200009__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200009,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200010,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200010__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200010,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200011,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200011__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200011,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200012,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200012__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200012,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200013,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200013__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200013,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200014,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200014__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200014,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200015,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200015__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200015,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200016,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200016__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200016,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200017,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200017__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200017,False,running,1.5
Human_U01_running_E01_GoveePlug_56_200018,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_200018__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,200018,False,running,1.5
Human_U01_running_E01_GoveePlug_56_201000,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_201000__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,201000,False,running,1.5
Human_U01_running_E01_GoveePlug_56_201001,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_201001__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,201001,False,running,1.5
Human_U01_running_E01_GoveePlug_56_201002,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_201002__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,201002,False,running,1.5
Human_U01_running_E01_GoveePlug_56_201003,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_201003__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,201003,False,running,1.5
Human_U01_running_E01_GoveePlug_56_201004,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_201004__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,201004,False,running,1.5
Human_U01_running_E01_GoveePlug_56_201005,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_201005__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,201005,False,running,1.5
Human_U01_running_E01_GoveePlug_56_201006,./sub_Human/user_U01/act_running/env_E01/device_GoveePlug/session_201006__freq56_2G.h5,Human,U01,running,56,2G,E01,GoveePlug,201006,False,running,1.5
