id,file_path,subject,user,activity,num_sub,c_freq,environment,device,session,is_multi_subject,label,distance
Human_U01_seated-breathing_E01_WyzePlug_56_224011,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224011__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224011,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224012,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224012__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224012,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224013,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224013__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224013,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224014,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224014__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224014,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224015,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224015__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224015,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224016,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224016__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224016,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224017,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224017__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224017,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224018,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224018__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224018,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224019,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224019__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224019,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224020,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224020__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224020,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224021,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224021__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224021,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224022,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224022__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224022,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224023,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224023__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224023,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224024,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224024__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224024,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224025,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224025__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224025,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224026,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224026__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224026,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224027,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224027__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224027,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224028,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224028__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224028,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224029,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224029__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224029,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224030,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224030__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224030,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224031,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224031__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224031,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224032,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224032__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224032,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224033,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224033__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224033,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224034,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224034__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224034,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224035,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224035__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224035,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_224036,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_224036__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,224036,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225000,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225000__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225000,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225001,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225001__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225001,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225002,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225002__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225002,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225003,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225003__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225003,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225004,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225004__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225004,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225005,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225005__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225005,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225006,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225006__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225006,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225007,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225007__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225007,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225008,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225008__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225008,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225009,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225009__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225009,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225010,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225010__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225010,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225011,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225011__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225011,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225012,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225012__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225012,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225013,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225013__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225013,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225014,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225014__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225014,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225015,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225015__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225015,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225016,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225016__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225016,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225017,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225017__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225017,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225018,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225018__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225018,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225019,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225019__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225019,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225020,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225020__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225020,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225021,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225021__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225021,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225022,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225022__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225022,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225023,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225023__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225023,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225024,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225024__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225024,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225025,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225025__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225025,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225026,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225026__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225026,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225027,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225027__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225027,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225028,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225028__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225028,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225029,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225029__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225029,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225030,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225030__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225030,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225031,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225031__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225031,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225032,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225032__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225032,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225033,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225033__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225033,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225034,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225034__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225034,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225035,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225035__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225035,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225036,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225036__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225036,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225037,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225037__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225037,False,seated-breathing,1.5
Human_U01_seated-breathing_E01_WyzePlug_56_225038,./sub_Human/user_U01/act_seated-breathing/env_E01/device_WyzePlug/session_225038__freq56_2G.h5,Human,U01,seated-breathing,56,2G,E01,WyzePlug,225038,False,seated-breathing,1.5
Human_U01_walking-case1_E01_AmazonPlug_56_226000,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226000__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226000,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226001,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226001__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226001,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226002,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226002__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226002,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226003,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226003__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226003,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226004,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226004__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226004,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226005,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226005__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226005,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226006,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226006__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226006,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226007,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226007__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226007,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226008,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226008__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226008,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226009,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226009__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226009,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226010,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226010__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226010,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226011,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226011__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226011,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226012,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226012__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226012,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226013,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226013__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226013,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226014,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226014__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226014,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226015,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226015__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226015,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226016,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226016__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226016,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226017,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226017__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226017,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226018,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226018__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226018,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226019,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226019__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226019,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226020,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226020__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226020,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226021,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226021__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226021,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226022,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226022__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226022,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226023,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226023__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226023,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226024,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226024__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226024,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226025,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226025__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226025,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226026,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226026__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226026,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226027,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226027__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226027,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226028,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226028__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226028,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226029,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226029__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226029,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226030,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226030__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226030,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226031,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226031__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226031,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226032,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226032__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226032,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226033,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226033__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226033,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226034,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226034__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226034,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226035,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226035__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226035,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_226036,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_226036__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,226036,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227000,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227000__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227000,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227001,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227001__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227001,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227002,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227002__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227002,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227003,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227003__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227003,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227004,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227004__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227004,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227005,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227005__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227005,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227006,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227006__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227006,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227007,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227007__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227007,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227008,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227008__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227008,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227009,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227009__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227009,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227010,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227010__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227010,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227011,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227011__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227011,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227012,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227012__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227012,False,walking,0.5
Human_U01_walking-case1_E01_AmazonPlug_56_227013,./sub_Human/user_U01/act_walking-case1/env_E01/device_AmazonPlug/session_227013__freq56_2G.h5,Human,U01,walking-case1,56,2G,E01,AmazonPlug,227013,False,walking,0.5
